vehicle_name,vehicle_type,track_type,average_speed,fuel_consumption,total_steering,total_throttle,total_brake,velocity,lap time,mass,drag_coefficient,center_of_mass_x,center_of_mass_z,max_rpm,clutch_strength,gear_switch_time,front_left_wheel_radius,front_left_wheel_max_brake_torque,front_left_wheel_lat_stiff_max_load,front_left_wheel_lat_stiff_value,front_left_wheel_long_stiff_value,rear_right_wheel_radius,rear_right_wheel_max_brake_torque,rear_right_wheel_max_handbrake_torque,rear_right_wheel_lat_stiff_max_load,rear_right_wheel_lat_stiff_value,rear_right_wheel_long_stiff_value
vehicle.audi.tt,Car,easy,15.32636361,0.005375913,175.9485797,38.816493,4.925575802,4.761233627,41.90432646,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.toyota.prius,Car,easy,15.26072726,0.005026799,172.1796256,43.54866341,3.396855544,4.960702343,43.22194695,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.toyota.prius,Car,easy,15.23610465,0.006097057,170.8148333,41.63910842,3.312422663,4.656131232,42.86328083,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.carlamotors.firetruck,Truck,easy,15.26803989,0.028760782,291.6925896,75.94931723,3.512125678,5.089537134,44.72841091,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.ambulance,Van,easy,15.41229409,0.00781683,254.0425292,58.3345852,2.242994661,4.233721166,44.66847529,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.mustang,Car,easy,15.33304395,0.003911018,186.9859362,46.86595386,2.682348482,3.338742087,42.95631823,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.vespa.zx125,Motorcycle,easy,15.30596754,0.003376584,268.9397815,34.67450105,0.677587798,4.483967194,44.30067048,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.carlamotors.carlacola,Truck,easy,15.24895588,0.013434983,230.6597555,48.57474544,2.884820119,3.025335837,44.55774463,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.242283,0.003434253,194.2503957,44.90598948,2.761771199,5.213179079,43.9843402,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.1487684,0.002517005,211.0054857,44.7379248,4.593358603,2.549216549,45.12961266,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.ford.mustang,Car,easy,15.05692778,0.005456131,187.9344045,47.26296147,4.173791178,3.826627073,42.94434811,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.nissan.patrol_2021,Car,easy,15.01645813,0.007715118,173.1848994,48.696262,4.350811442,4.684859605,42.59341364,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.harley-davidson.low_rider,Motorcycle,easy,14.95376374,0.003309218,166.2939802,37.51043047,1.582360776,3.310154864,43.88893502,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,easy,14.97289227,0.007078483,162.2031469,43.51059014,7.076918413,4.178872405,42.02231746,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.carlamotors.firetruck,Truck,easy,15.09323644,0.035409203,263.097754,70.65355194,2.685865998,7.09742401,46.196257,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.ambulance,Van,easy,15.17711888,0.004216128,224.5750542,49.94333022,2.991907328,4.927450264,44.56206093,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.ambulance,Van,easy,15.28405651,0.005163022,244.9840012,56.17843094,2.994622387,5.374985695,44.8239179,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,easy,15.28567865,0.001296839,235.5057129,48.38061078,7.048404761,5.359334253,45.5048254,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.vespa.zx125,Motorcycle,easy,15.40095444,0.00328545,271.5105139,36.39081178,0.720690222,4.297013726,47.34062329,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.carlamotors.firetruck,Truck,easy,15.43036669,0.022633978,258.6348836,68.40953318,2.589807671,5.343300537,44.78208817,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.yamaha.yzf,Motorcycle,easy,15.41255462,0.002267488,245.9225941,51.25441835,15.47034142,7.123885862,47.62040922,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.nissan.patrol_2021,Car,easy,15.42800307,0.007259062,175.1342876,50.13213266,4.961127392,4.77316505,42.54886508,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.audi.tt,Car,easy,15.45614292,0.004638219,172.6423401,39.51112619,4.234963279,4.956176434,41.99968121,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.toyota.prius,Car,easy,15.50374329,0.005420007,172.1584,41.95860053,3.175445342,3.468614352,43.09545496,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.toyota.prius,Car,easy,15.45136265,0.004807308,167.9955871,41.55974215,3.612139892,2.998834602,42.63816369,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.carlamotors.firetruck,Truck,easy,15.50667229,0.031840467,294.6136845,76.01891493,2.437602289,3.934086909,44.66417825,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.ambulance,Van,easy,15.58605264,0.005380708,256.1788598,56.38568717,2.862154961,5.315281989,45.20650459,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.mustang,Car,easy,15.55461081,0.003686217,180.2660704,48.39787692,3.472502042,4.09337728,42.87068947,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.vespa.zx125,Motorcycle,easy,15.59074353,0.002846292,281.031451,31.78260823,2.585048534,5.03164512,45.36858355,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.carlamotors.carlacola,Truck,easy,15.63352215,0.012679415,241.5859582,45.72012278,2.824459165,6.38109913,44.21827223,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.75012628,0.002799286,173.1931475,38.96220115,5.143974034,14.41270832,44.43830763,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,easy,15.21733898,0.021682654,239.3293319,52.91053067,5.126016405,6.909964403,47.1627835,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,easy,15.37963773,0.022471156,241.8874081,47.74385782,5.739419239,5.296936017,46.10492331,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.ford.mustang,Car,easy,15.46214803,0.013530926,233.1829371,49.49862887,4.399952229,6.13467392,47.19137157,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.audi.tt,Car,easy,14.96055298,0.022390436,241.952009,52.43117051,4.213575193,4.90133266,47.21437588,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.volkswagen.t2_2021,Van,easy,15.27963328,0.01501285,245.5161252,53.18097902,5.109283056,6.337854593,48.04494157,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.mercedes.sprinter,Van,easy,15.27749788,0.019117553,246.8344307,50.27230743,5.598491173,6.246935039,47.35484572,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.volkswagen.t2_2021,Van,easy,15.40862521,0.014622332,233.1409479,50.46506171,5.362745532,5.873318563,46.67065759,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.carlamotors.firetruck,Truck,easy,15.32331475,0.015560304,227.4992617,51.09449312,4.823034339,5.478083186,47.64240074,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.vespa.zx125,Motorcycle,easy,14.79628374,0.008008239,236.9305541,49.40805049,5.126691948,5.948002246,47.57598464,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.vespa.zx125,Motorcycle,easy,15.52476382,0.011157884,236.8542115,52.52191493,5.434233942,5.522625143,47.94823548,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.carlamotors.firetruck,Truck,easy,15.38475973,0.017931739,230.6631077,51.34969661,5.466849834,6.25806923,48.18807794,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.vespa.zx125,Motorcycle,easy,15.51111819,0.010703511,245.2629028,53.45986072,5.248262753,4.80906933,47.97503542,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.1586142,0.009138311,244.9925921,51.75255264,5.594347359,6.62969894,48.43345684,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,easy,15.5686496,0.011720646,236.4535109,52.00496672,5.39023671,6.352263486,47.39349445,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.yamaha.yzf,Motorcycle,easy,15.33112381,0.0183578,258.3407859,55.75495222,5.540078181,5.008027568,47.29331816,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,easy,15.55457896,0.00157645,227.1408273,52.3301865,5.392325887,5.788301605,48.00964329,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.dodge.charger_2020,Car,easy,15.26027729,0.019619805,239.4145977,52.98211554,4.59765972,6.981467741,47.14648137,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.volkswagen.t2_2021,Van,easy,15.31906817,0.019014802,235.851833,51.04181252,4.617820005,6.677603486,47.74577233,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.toyota.prius,Car,easy,15.42630054,0.018349923,225.8070701,53.14547648,5.870761585,5.55986241,47.67947579,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.kawasaki.ninja,Motorcycle,easy,15.34327444,0.022876195,227.5622069,48.64356334,5.469829263,7.313047071,47.49079666,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.carlamotors.firetruck,Truck,easy,15.10607654,0.021982891,226.833447,50.75883208,4.664667403,5.90368709,47.79297813,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.carlamotors.carlacola,Truck,easy,15.32735172,0.009065394,227.4907662,52.54691173,4.673423572,5.72400409,47.16560902,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.ford.ambulance,Van,easy,15.44687929,0.011841588,233.9529919,50.37349375,5.086131875,4.813977192,47.62786445,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.toyota.prius,Car,easy,15.39151434,0.008192793,251.4728151,56.55533669,5.334809858,5.890023753,46.60822111,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.kawasaki.ninja,Motorcycle,easy,15.04273569,0.007264519,236.1247078,50.69096749,5.795871457,5.20300141,48.46344822,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.lincoln.mkz_2020,Car,easy,15.54032959,0.012867397,224.9764305,49.6976482,5.041354658,5.363200104,48.11739816,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.dodge.charger_2020,Car,easy,14.91724296,0.00933839,218.7051956,51.52645662,4.977659979,5.035997143,47.02902333,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.kawasaki.ninja,Motorcycle,easy,15.01026773,0.016114551,239.7669927,52.89108838,4.94302362,5.897959427,47.83806919,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.volkswagen.t2_2021,Van,easy,15.40293347,0.013561772,230.837426,48.27586337,5.130615579,7.073223645,48.4487408,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.vespa.zx125,Motorcycle,easy,15.29208401,0.019864945,236.6880936,53.85344274,5.435297243,6.297045509,47.76327024,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.ford.mustang,Car,easy,15.47198189,0.017113505,233.3678839,52.31806806,4.91303415,5.716338503,47.33409822,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.ford.ambulance,Van,easy,15.42133563,0.01996885,234.4262212,49.0518837,4.991594778,5.952868988,46.50474312,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.toyota.prius,Car,easy,14.91914154,0.021426677,249.652383,48.04749463,4.723378729,7.001567685,47.19742453,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.toyota.prius,Car,easy,15.14882004,0.011613613,252.2711813,53.11243326,4.237582165,6.864121716,46.87620242,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.ford.mustang,Car,easy,15.18678875,0.009002494,230.8577662,53.2901129,4.25370137,6.614849415,48.08459778,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.11850991,0.015426568,242.2612433,52.8910596,4.99189036,6.111091595,48.20847114,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.nissan.patrol_2021,Car,easy,14.89639388,0.011224166,238.1799293,50.83151787,5.228011668,4.836255779,47.54192602,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.mercedes.sprinter,Van,easy,15.36543029,0.009979536,246.342996,52.47955311,4.991557903,7.802460976,47.90811514,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.ford.ambulance,Van,easy,15.42515061,0.013313702,242.7573816,52.82205539,4.974004705,5.994572665,47.03763094,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.nissan.patrol_2021,Car,easy,15.09803594,0.013034181,235.2906237,48.67061694,5.132911693,5.63952582,47.72895926,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.tesla.cybertruck,Truck,easy,14.82921082,0.015488955,234.1602825,51.08071507,5.497606719,5.325420713,48.21298397,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.17554229,0.014754716,224.7077089,50.21408084,5.646140125,5.49485724,47.63930671,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.mercedes.sprinter,Van,easy,15.43762229,0.009783957,226.1751978,51.6428806,4.430581927,5.624282198,48.5451518,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.31913772,0.013294091,242.5635267,51.63249446,5.725962267,5.624088198,48.09787175,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,easy,15.22325016,0.013543787,221.3071522,47.28093063,5.512611885,5.125747573,47.12730632,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.mercedes.sprinter,Van,easy,15.59380391,0.016273906,233.7720235,52.29353553,5.276137165,6.291491952,47.96105153,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.dodge.charger_2020,Car,easy,15.13598208,0.01187033,242.1339684,48.97737683,4.778026157,6.248381761,47.17848155,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.48357592,0.017219305,244.6407328,50.97945902,4.925706833,5.804473947,46.65397288,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.yamaha.yzf,Motorcycle,easy,15.30652825,0.013227392,250.9640396,50.73512123,4.885763321,5.371009873,46.62686184,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.mercedes.sprinter,Van,easy,15.16340681,0.019129667,230.6147507,49.79881978,5.750964717,5.548004017,46.79198783,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.23156956,0.015052806,236.0638429,49.28819715,5.060846434,5.310879921,49.19068701,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.carlamotors.carlacola,Truck,easy,14.89532936,0.004894219,258.5432037,49.60782959,4.996524936,5.904199534,47.13203716,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.mini.cooper_s_2021,Car,easy,15.39035725,0.010774025,236.6135752,48.69829876,4.712646016,5.596684273,47.6143626,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.ford.ambulance,Van,easy,15.10036008,0.010018103,226.4658629,50.93079051,4.398155236,5.764850964,47.6387644,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.carlamotors.carlacola,Truck,easy,15.39521218,0.013321455,230.8648526,49.34868724,5.159884489,5.657623082,47.41022221,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.ford.mustang,Car,easy,15.49513699,0.015714083,239.5249661,53.85744094,4.647886417,6.277273913,48.03398825,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.carlamotors.carlacola,Truck,easy,15.39405235,0.014542114,244.0563806,51.39464817,4.882970054,4.932522448,46.73766317,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.dodge.charger_2020,Car,easy,15.12043268,0.016256645,231.0853204,52.9133844,5.346568137,5.915986458,48.15132978,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.kawasaki.ninja,Motorcycle,easy,15.38913382,0.014113944,226.1721032,49.57172837,5.000682225,6.113091727,47.82011553,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.yamaha.yzf,Motorcycle,easy,15.46991729,0.004890579,240.3591678,54.55233577,5.102552544,5.172079583,47.51621795,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.yamaha.yzf,Motorcycle,easy,15.57017359,0.024043602,212.5465019,53.65796089,5.061003718,5.729259903,47.90550194,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,easy,15.06198771,0.020962996,243.6717311,51.85528848,4.950321476,6.910860512,47.75012397,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.ford.mustang,Car,easy,15.39544967,0.011176547,234.4890404,51.27919281,4.995849922,6.643786852,47.82330926,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.vespa.zx125,Motorcycle,easy,15.16771027,0.008898979,238.4997481,53.56083956,5.434092045,6.212257761,47.3614243,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
